"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"DLL3_NOTCH4","DLL3_NOTCH4","NOTCH","Dll3","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch4"
"JAG1_NOTCH3","JAG1_NOTCH3","NOTCH","Jag1","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch3"
"JAG1_NOTCH4","JAG1_NOTCH4","NOTCH","Jag1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag1  - Notch4"
"JAG2_NOTCH3","JAG2_NOTCH3","NOTCH","Jag2","Notch3","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch3"
"JAG2_NOTCH4","JAG2_NOTCH4","NOTCH","Jag2","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch4"
"OCLN_OCLN","OCLN_OCLN","OCLN","Ocln","Ocln","","","","","KEGG: mmu04514","Cell-Cell Contact","Ocln  - Ocln"
"PDCD1LG2_PDCD1","PDCD1LG2_PDCD1","PDL2","Pdcd1lg2","Pdcd1","","","","","PMID: 23954143","Cell-Cell Contact","Pdcd1lg2  - Pdcd1"
"PTPRM_PTPRM","PTPRM_PTPRM","PTPRM","Ptprm","Ptprm","","","","","KEGG: mmu04514","Cell-Cell Contact","Ptprm  - Ptprm"
"PVR_CD226","PVR_CD226","PVR","Pvr","Cd226","","","","","KEGG: mmu04514","Cell-Cell Contact","Pvr  - Cd226"
"PVR_TIGIT","PVR_TIGIT","PVR","Pvr","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Pvr  - Tigit"
"SELE_GLG1","SELE_GLG1","SELE","Sele","Glg1","","","","","PMID: 11404363","Cell-Cell Contact","Sele  - Glg1"
"SEMA4A_NRP1_PLXNA1","SEMA4A_NRP1_PLXNA1","SEMA4","Sema4a","NRP1_PLXNA1","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna1)"
"SEMA4A_NRP1_PLXNA2","SEMA4A_NRP1_PLXNA2","SEMA4","Sema4a","NRP1_PLXNA2","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna2)"
"SEMA4A_NRP1_PLXNA3","SEMA4A_NRP1_PLXNA3","SEMA4","Sema4a","NRP1_PLXNA3","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna3)"
"SEMA4A_NRP1_PLXNA4","SEMA4A_NRP1_PLXNA4","SEMA4","Sema4a","NRP1_PLXNA4","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - (Nrp1+Plxna4)"
"SEMA4A_PLXNB1","SEMA4A_PLXNB1","SEMA4","Sema4a","Plxnb1","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - Plxnb1"
"SEMA4A_PLXNB3","SEMA4A_PLXNB3","SEMA4","Sema4a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema4a  - Plxnb3"
"SEMA4A_TIMD2","SEMA4A_TIMD2","SEMA4","Sema4a","Timd2","","","","","PMID: 22325954","Cell-Cell Contact","Sema4a  - Timd2"
"SEMA5A_PLXNA1","SEMA5A_PLXNA1","SEMA5","Sema5a","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna1"
"SEMA5B_PLXNA1","SEMA5B_PLXNA1","SEMA5","Sema5b","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema5b  - Plxna1"
"SEMA5A_PLXNA3","SEMA5A_PLXNA3","SEMA5","Sema5a","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna3"
"SEMA5B_PLXNA3","SEMA5B_PLXNA3","SEMA5","Sema5b","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5b  - Plxna3"
"SEMA5A_PLXNB3","SEMA5A_PLXNB3","SEMA5","Sema5a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxnb3"
"SEMA6D_PLXNA1_KDR","SEMA6D_PLXNA1_KDR","SEMA6","Sema6d","PLXNA1_KDR","","","","","PMID: 22325954","Cell-Cell Contact","Sema6d  - (Plxna1+Kdr)"
"SEMA6D_PLXNA1_TREM2","SEMA6D_PLXNA1_TREM2","SEMA6","Sema6d","PLXNA1_TREM2","","","","","PMID: 22325954","Cell-Cell Contact","Sema6d  - (Plxna1+Trem2)"
"SEMA6D_PLXNA1","SEMA6D_PLXNA1","SEMA6","Sema6d","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema6d  - Plxna1"
"SEMA6A_PLXNA2","SEMA6A_PLXNA2","SEMA6","Sema6a","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna2"
"SEMA6B_PLXNA2","SEMA6B_PLXNA2","SEMA6","Sema6b","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna2"
"SEMA6A_PLXNA4","SEMA6A_PLXNA4","SEMA6","Sema6a","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna4"
"SEMA6B_PLXNA4","SEMA6B_PLXNA4","SEMA6","Sema6b","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna4"
"SIGLEC1_SPN","SIGLEC1_SPN","SN","Siglec1","Spn","","","","","KEGG: mmu04514; PMID: 11238599","Cell-Cell Contact","Siglec1  - Spn"
"TIGIT_NECTIN2","TIGIT_NECTIN2","TIGIT","Tigit","Nectin2","","","","","PMID: 1313846; PMID:24987108","Cell-Cell Contact","Tigit  - Nectin2"
"TIGIT_PVR","TIGIT_PVR","TIGIT","Tigit","Pvr","","","","","PMID:24987108","Cell-Cell Contact","Tigit  - Pvr"
