"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"VTN_ITGA8_ITGB1","VTN_ITGA8_ITGB1","VTN","Vtn","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Vtn  - (Itga8+Itgb1)"
"TNC_ITGA8_ITGB1","TNC_ITGA8_ITGB1","TENASCIN","Tnc","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnc  - (Itga8+Itgb1)"
"TNR_ITGA8_ITGB1","TNR_ITGA8_ITGB1","TENASCIN","Tnr","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itga8+Itgb1)"
"TNN_ITGA8_ITGB1","TNN_ITGA8_ITGB1","TENASCIN","Tnn","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itga8+Itgb1)"
"TNXB_ITGA8_ITGB1","TNXB_ITGA8_ITGB1","TENASCIN","Tnxb","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itga8+Itgb1)"
"NPNT1_ITGA8_ITGB1","NPNT1_ITGA8_ITGB1","NPNT","Npnt complex 1","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Npnt1  - (Itga8+Itgb1)"
"NPNT2_ITGA8_ITGB1","NPNT2_ITGA8_ITGB1","NPNT","Npnt complex 2","ITGA8_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Npnt2  - (Itga8+Itgb1)"
"COL1A2_ITGA10_ITGB1","COL1A2_ITGA10_ITGB1","COLLAGEN","Col1a2","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a2  - (Itga10+Itgb1)"
"COL4A1_ITGA10_ITGB1","COL4A1_ITGA10_ITGB1","COLLAGEN","Col4a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga10+Itgb1)"
"COL4A2_ITGA10_ITGB1","COL4A2_ITGA10_ITGB1","COLLAGEN","Col4a2","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a2  - (Itga10+Itgb1)"
"COL4A3_ITGA10_ITGB1","COL4A3_ITGA10_ITGB1","COLLAGEN","Col4a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga10+Itgb1)"
"COL4A4_ITGA10_ITGB1","COL4A4_ITGA10_ITGB1","COLLAGEN","Col4a4","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga10+Itgb1)"
"COL4A5_ITGA10_ITGB1","COL4A5_ITGA10_ITGB1","COLLAGEN","Col4a5","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga10+Itgb1)"
"COL4A6_ITGA10_ITGB1","COL4A6_ITGA10_ITGB1","COLLAGEN","Col4a6","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a6  - (Itga10+Itgb1)"
"COL6A1_ITGA10_ITGB1","COL6A1_ITGA10_ITGB1","COLLAGEN","Col6a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itga10+Itgb1)"
"COL6A2_ITGA10_ITGB1","COL6A2_ITGA10_ITGB1","COLLAGEN","Col6a2","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a2  - (Itga10+Itgb1)"
"COL6A3_ITGA10_ITGB1","COL6A3_ITGA10_ITGB1","COLLAGEN","Col6a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itga10+Itgb1)"
"COL6A4_ITGA10_ITGB1","COL6A4_ITGA10_ITGB1","COLLAGEN","Col6a4","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itga10+Itgb1)"
"COL6A5_ITGA10_ITGB1","COL6A5_ITGA10_ITGB1","COLLAGEN","Col6a5","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itga10+Itgb1)"
"COL6A6_ITGA10_ITGB1","COL6A6_ITGA10_ITGB1","COLLAGEN","Col6a6","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itga10+Itgb1)"
"COL9A1_ITGA10_ITGB1","COL9A1_ITGA10_ITGB1","COLLAGEN","Col9a1","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a1  - (Itga10+Itgb1)"
"COL9A2_ITGA10_ITGB1","COL9A2_ITGA10_ITGB1","COLLAGEN","Col9a2","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga10+Itgb1)"
"COL9A3_ITGA10_ITGB1","COL9A3_ITGA10_ITGB1","COLLAGEN","Col9a3","ITGA10_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga10+Itgb1)"
"COL1A2_ITGA11_ITGB1","COL1A2_ITGA11_ITGB1","COLLAGEN","Col1a2","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col1a2  - (Itga11+Itgb1)"
"COL4A1_ITGA11_ITGB1","COL4A1_ITGA11_ITGB1","COLLAGEN","Col4a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itga11+Itgb1)"
"COL4A2_ITGA11_ITGB1","COL4A2_ITGA11_ITGB1","COLLAGEN","Col4a2","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a2  - (Itga11+Itgb1)"
"COL4A3_ITGA11_ITGB1","COL4A3_ITGA11_ITGB1","COLLAGEN","Col4a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itga11+Itgb1)"
"COL4A4_ITGA11_ITGB1","COL4A4_ITGA11_ITGB1","COLLAGEN","Col4a4","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itga11+Itgb1)"
"COL4A5_ITGA11_ITGB1","COL4A5_ITGA11_ITGB1","COLLAGEN","Col4a5","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itga11+Itgb1)"
"COL4A6_ITGA11_ITGB1","COL4A6_ITGA11_ITGB1","COLLAGEN","Col4a6","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col4a6  - (Itga11+Itgb1)"
"COL6A1_ITGA11_ITGB1","COL6A1_ITGA11_ITGB1","COLLAGEN","Col6a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itga11+Itgb1)"
"COL6A2_ITGA11_ITGB1","COL6A2_ITGA11_ITGB1","COLLAGEN","Col6a2","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a2  - (Itga11+Itgb1)"
"COL6A3_ITGA11_ITGB1","COL6A3_ITGA11_ITGB1","COLLAGEN","Col6a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itga11+Itgb1)"
"COL6A4_ITGA11_ITGB1","COL6A4_ITGA11_ITGB1","COLLAGEN","Col6a4","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itga11+Itgb1)"
"COL6A5_ITGA11_ITGB1","COL6A5_ITGA11_ITGB1","COLLAGEN","Col6a5","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itga11+Itgb1)"
"COL6A6_ITGA11_ITGB1","COL6A6_ITGA11_ITGB1","COLLAGEN","Col6a6","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itga11+Itgb1)"
"COL9A1_ITGA11_ITGB1","COL9A1_ITGA11_ITGB1","COLLAGEN","Col9a1","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a1  - (Itga11+Itgb1)"
"COL9A2_ITGA11_ITGB1","COL9A2_ITGA11_ITGB1","COLLAGEN","Col9a2","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itga11+Itgb1)"
"COL9A3_ITGA11_ITGB1","COL9A3_ITGA11_ITGB1","COLLAGEN","Col9a3","ITGA11_ITGB1","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itga11+Itgb1)"
"TNC_ITGAV_ITGB6","TNC_ITGAV_ITGB6","TENASCIN","Tnc","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnc  - (Itgav+Itgb6)"
"TNR_ITGAV_ITGB6","TNR_ITGAV_ITGB6","TENASCIN","Tnr","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnr  - (Itgav+Itgb6)"
"TNN_ITGAV_ITGB6","TNN_ITGAV_ITGB6","TENASCIN","Tnn","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnn  - (Itgav+Itgb6)"
"TNXB_ITGAV_ITGB6","TNXB_ITGAV_ITGB6","TENASCIN","Tnxb","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Tnxb  - (Itgav+Itgb6)"
"DSPP_ITGAV_ITGB6","DSPP_ITGAV_ITGB6","DSPP","Dspp","ITGAV_ITGB6","","","","","KEGG: mmu04512","ECM-Receptor","Dspp  - (Itgav+Itgb6)"
"VTN_ITGAV_ITGB8","VTN_ITGAV_ITGB8","VTN","Vtn","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Vtn  - (Itgav+Itgb8)"
"LAMA1_ITGAV_ITGB8","LAMA1_ITGAV_ITGB8","LAMININ","Lama1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - (Itgav+Itgb8)"
"LAMA2_ITGAV_ITGB8","LAMA2_ITGAV_ITGB8","LAMININ","Lama2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - (Itgav+Itgb8)"
"LAMA3_ITGAV_ITGB8","LAMA3_ITGAV_ITGB8","LAMININ","Lama3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itgav+Itgb8)"
"LAMA4_ITGAV_ITGB8","LAMA4_ITGAV_ITGB8","LAMININ","Lama4","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - (Itgav+Itgb8)"
"LAMB1_ITGAV_ITGB8","LAMB1_ITGAV_ITGB8","LAMININ","Lamb1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itgav+Itgb8)"
"LAMB2_ITGAV_ITGB8","LAMB2_ITGAV_ITGB8","LAMININ","Lamb2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itgav+Itgb8)"
"LAMC1_ITGAV_ITGB8","LAMC1_ITGAV_ITGB8","LAMININ","Lamc1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itgav+Itgb8)"
"LAMC2_ITGAV_ITGB8","LAMC2_ITGAV_ITGB8","LAMININ","Lamc2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itgav+Itgb8)"
"LAMC3_ITGAV_ITGB8","LAMC3_ITGAV_ITGB8","LAMININ","Lamc3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itgav+Itgb8)"
"COL1A2_ITGAV_ITGB8","COL1A2_ITGAV_ITGB8","COLLAGEN","Col1a2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col1a2  - (Itgav+Itgb8)"
"COL4A1_ITGAV_ITGB8","COL4A1_ITGAV_ITGB8","COLLAGEN","Col4a1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a1  - (Itgav+Itgb8)"
"COL4A2_ITGAV_ITGB8","COL4A2_ITGAV_ITGB8","COLLAGEN","Col4a2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a2  - (Itgav+Itgb8)"
"COL4A3_ITGAV_ITGB8","COL4A3_ITGAV_ITGB8","COLLAGEN","Col4a3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a3  - (Itgav+Itgb8)"
"COL4A4_ITGAV_ITGB8","COL4A4_ITGAV_ITGB8","COLLAGEN","Col4a4","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a4  - (Itgav+Itgb8)"
"COL4A5_ITGAV_ITGB8","COL4A5_ITGAV_ITGB8","COLLAGEN","Col4a5","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a5  - (Itgav+Itgb8)"
"COL4A6_ITGAV_ITGB8","COL4A6_ITGAV_ITGB8","COLLAGEN","Col4a6","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col4a6  - (Itgav+Itgb8)"
"COL6A1_ITGAV_ITGB8","COL6A1_ITGAV_ITGB8","COLLAGEN","Col6a1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a1  - (Itgav+Itgb8)"
"COL6A2_ITGAV_ITGB8","COL6A2_ITGAV_ITGB8","COLLAGEN","Col6a2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a2  - (Itgav+Itgb8)"
"COL6A3_ITGAV_ITGB8","COL6A3_ITGAV_ITGB8","COLLAGEN","Col6a3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a3  - (Itgav+Itgb8)"
"COL6A4_ITGAV_ITGB8","COL6A4_ITGAV_ITGB8","COLLAGEN","Col6a4","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a4  - (Itgav+Itgb8)"
"COL6A5_ITGAV_ITGB8","COL6A5_ITGAV_ITGB8","COLLAGEN","Col6a5","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a5  - (Itgav+Itgb8)"
"COL6A6_ITGAV_ITGB8","COL6A6_ITGAV_ITGB8","COLLAGEN","Col6a6","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col6a6  - (Itgav+Itgb8)"
"COL9A1_ITGAV_ITGB8","COL9A1_ITGAV_ITGB8","COLLAGEN","Col9a1","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col9a1  - (Itgav+Itgb8)"
"COL9A2_ITGAV_ITGB8","COL9A2_ITGAV_ITGB8","COLLAGEN","Col9a2","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col9a2  - (Itgav+Itgb8)"
"COL9A3_ITGAV_ITGB8","COL9A3_ITGAV_ITGB8","COLLAGEN","Col9a3","ITGAV_ITGB8","","","","","KEGG: mmu04512","ECM-Receptor","Col9a3  - (Itgav+Itgb8)"
"LAMA1_ITGA6_ITGB4","LAMA1_ITGA6_ITGB4","LAMININ","Lama1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - (Itga6+Itgb4)"
"LAMA2_ITGA6_ITGB4","LAMA2_ITGA6_ITGB4","LAMININ","Lama2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - (Itga6+Itgb4)"
"LAMA3_ITGA6_ITGB4","LAMA3_ITGA6_ITGB4","LAMININ","Lama3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - (Itga6+Itgb4)"
"LAMA4_ITGA6_ITGB4","LAMA4_ITGA6_ITGB4","LAMININ","Lama4","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - (Itga6+Itgb4)"
"LAMB1_ITGA6_ITGB4","LAMB1_ITGA6_ITGB4","LAMININ","Lamb1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - (Itga6+Itgb4)"
"LAMB2_ITGA6_ITGB4","LAMB2_ITGA6_ITGB4","LAMININ","Lamb2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - (Itga6+Itgb4)"
"LAMC1_ITGA6_ITGB4","LAMC1_ITGA6_ITGB4","LAMININ","Lamc1","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - (Itga6+Itgb4)"
"LAMC2_ITGA6_ITGB4","LAMC2_ITGA6_ITGB4","LAMININ","Lamc2","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - (Itga6+Itgb4)"
"LAMC3_ITGA6_ITGB4","LAMC3_ITGA6_ITGB4","LAMININ","Lamc3","ITGA6_ITGB4","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - (Itga6+Itgb4)"
"LAMA1_SV2A","LAMA1_SV2A","LAMININ","Lama1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - Sv2a"
"LAMA2_SV2A","LAMA2_SV2A","LAMININ","Lama2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - Sv2a"
"LAMA3_SV2A","LAMA3_SV2A","LAMININ","Lama3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2a"
"LAMA4_SV2A","LAMA4_SV2A","LAMININ","Lama4","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - Sv2a"
"LAMB1_SV2A","LAMB1_SV2A","LAMININ","Lamb1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2a"
"LAMB2_SV2A","LAMB2_SV2A","LAMININ","Lamb2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2a"
"LAMC1_SV2A","LAMC1_SV2A","LAMININ","Lamc1","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2a"
"LAMC2_SV2A","LAMC2_SV2A","LAMININ","Lamc2","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Sv2a"
"LAMC3_SV2A","LAMC3_SV2A","LAMININ","Lamc3","Sv2a","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Sv2a"
"LAMA1_SV2C","LAMA1_SV2C","LAMININ","Lama1","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - Sv2c"
"LAMA2_SV2C","LAMA2_SV2C","LAMININ","Lama2","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - Sv2c"
"LAMA3_SV2C","LAMA3_SV2C","LAMININ","Lama3","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Sv2c"
"LAMA4_SV2C","LAMA4_SV2C","LAMININ","Lama4","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - Sv2c"
"LAMB1_SV2C","LAMB1_SV2C","LAMININ","Lamb1","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Sv2c"
"LAMB2_SV2C","LAMB2_SV2C","LAMININ","Lamb2","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Sv2c"
"LAMC1_SV2C","LAMC1_SV2C","LAMININ","Lamc1","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Sv2c"
"LAMC2_SV2C","LAMC2_SV2C","LAMININ","Lamc2","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Sv2c"
"LAMC3_SV2C","LAMC3_SV2C","LAMININ","Lamc3","Sv2c","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Sv2c"
"AGRN_DAG1","AGRN_DAG1","AGRN","Agrn","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Agrn  - Dag1"
"HSPG2_DAG1","HSPG2_DAG1","HSPG","Hspg2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Hspg2  - Dag1"
"LAMA1_DAG1","LAMA1_DAG1","LAMININ","Lama1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama1  - Dag1"
"LAMA2_DAG1","LAMA2_DAG1","LAMININ","Lama2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama2  - Dag1"
"LAMA3_DAG1","LAMA3_DAG1","LAMININ","Lama3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama3  - Dag1"
"LAMA4_DAG1","LAMA4_DAG1","LAMININ","Lama4","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lama4  - Dag1"
"LAMB1_DAG1","LAMB1_DAG1","LAMININ","Lamb1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb1  - Dag1"
"LAMB2_DAG1","LAMB2_DAG1","LAMININ","Lamb2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamb2  - Dag1"
"LAMC1_DAG1","LAMC1_DAG1","LAMININ","Lamc1","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc1  - Dag1"
"LAMC2_DAG1","LAMC2_DAG1","LAMININ","Lamc2","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc2  - Dag1"
"LAMC3_DAG1","LAMC3_DAG1","LAMININ","Lamc3","Dag1","","","","","KEGG: mmu04512","ECM-Receptor","Lamc3  - Dag1"
"CADM3_CADM3","CADM3_CADM3","CADM","Cadm3","Cadm3","","","","","KEGG: mmu04514","Cell-Cell Contact","Cadm3  - Cadm3"
"CD1D2_PIRA2","CD1D2_PIRA2","CD1D2","Cd1d2","Pira2","","","","","PMID: 19124746","Cell-Cell Contact","Cd1d2  - Pira2"
"CD200_CD200R2","CD200_CD200R2","CD200","Cd200","Cd200r2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cd200  - Cd200r2"
"FCER2A_CR2","FCER2A_CR2","CD23","Fcer2a","Cr2","","","","","PMID: 16785534","Cell-Cell Contact","Fcer2a  - Cr2"
"CDH15_CDH15","CDH15_CDH15","CDH","Cdh15","Cdh15","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh15  - Cdh15"
"CDH4_CDH4","CDH4_CDH4","CDH","Cdh4","Cdh4","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh4  - Cdh4"
"CDH2_CDH2","CDH2_CDH2","CDH","Cdh2","Cdh2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh2  - Cdh2"
"CDH5_CDH5","CDH5_CDH5","CDH5","Cdh5","Cdh5","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh5  - Cdh5"
"CLDN11_CLDN11","CLDN11_CLDN11","CLDN","Cldn11","Cldn11","","","","","KEGG: mmu04514","Cell-Cell Contact","Cldn11  - Cldn11"
"CLEC2D_KLRB1B","CLEC2D_KLRB1B","CLEC","Clec2d","Klrb1b","","","","","PMID: 24223577","Cell-Cell Contact","Clec2d  - Klrb1b"
"CLEC2G_KLRB1","CLEC2G_KLRB1","CLEC","Clec2g","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2g  - Klrb1"
"CLEC2H_KLRB1","CLEC2H_KLRB1","CLEC","Clec2h","Klrb1","","","","","PMID: 24223577","Cell-Cell Contact","Clec2h  - Klrb1"
"NFASC_CNTN1_CNTNAP1","NFASC_CNTN1_CNTNAP1","CNTN","Nfasc","CNTN1_CNTNAP1","","","","","KEGG: mmu04514","Cell-Cell Contact","Nfasc  - (Cntn1+Cntnap1)"
"CNTN2_CNTN2_CNTNAP2","CNTN2_CNTN2_CNTNAP2","CNTN","Cntn2","CNTN2_CNTNAP2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cntn2  - (Cntn2+Cntnap2)"
"CNTN2_CNTN2","CNTN2_CNTN2","CNTN","Cntn2","Cntn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cntn2  - Cntn2"
"CNTN1_NRCAM","CNTN1_NRCAM","CNTN","Cntn1","Nrcam","","","","","KEGG: mmu04514","Cell-Cell Contact","Cntn1  - Nrcam"
"CSPG4_ITGA2_ITGB1","CSPG4_ITGA2_ITGB1","CSPG4","Cspg4","ITGA3_ITGB1","","","","","PMID: 30213051","Cell-Cell Contact","Cspg4  - (Itga2+Itgb1)"
"DSC1_DSG2","DSC1_DSG2","DESMOSOME","Dsc1","Dsg2","","","","","PMID: 27298358","Cell-Cell Contact","Dsc1  - Dsg2"
"DSC2_DSG2","DSC2_DSG2","DESMOSOME","Dsc2","Dsg2","","","","","PMID: 27298358","Cell-Cell Contact","Dsc2  - Dsg2"
"DSG2_DSC3","DSG2_DSC3","DESMOSOME","Dsg2","Dsc3","","","","","PMID: 27298358","Cell-Cell Contact","Dsg2  - Dsc3"
"EFNA1_EPHA1","EFNA1_EPHA1","EPHA","Efna1","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha1"
"EFNA1_EPHA2","EFNA1_EPHA2","EPHA","Efna1","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha2"
"EFNA1_EPHA3","EFNA1_EPHA3","EPHA","Efna1","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha3"
"EFNA1_EPHA4","EFNA1_EPHA4","EPHA","Efna1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha4"
"EFNA1_EPHA7","EFNA1_EPHA7","EPHA","Efna1","Epha7","","","","","PMID: 15114347","Cell-Cell Contact","Efna1  - Epha7"
"EFNA2_EPHA1","EFNA2_EPHA1","EPHA","Efna2","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha1"
"EFNA2_EPHA2","EFNA2_EPHA2","EPHA","Efna2","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha2"
"EFNA2_EPHA3","EFNA2_EPHA3","EPHA","Efna2","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha3"
"EFNA2_EPHA4","EFNA2_EPHA4","EPHA","Efna2","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha4"
"EFNA2_EPHA7","EFNA2_EPHA7","EPHA","Efna2","Epha7","","","","","PMID: 15114347","Cell-Cell Contact","Efna2  - Epha7"
"EFNA3_EPHA1","EFNA3_EPHA1","EPHA","Efna3","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha1"
"EFNA3_EPHA2","EFNA3_EPHA2","EPHA","Efna3","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha2"
"EFNA3_EPHA3","EFNA3_EPHA3","EPHA","Efna3","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha3"
"EFNA3_EPHA4","EFNA3_EPHA4","EPHA","Efna3","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha4"
"EFNA3_EPHA7","EFNA3_EPHA7","EPHA","Efna3","Epha7","","","","","PMID: 15114347","Cell-Cell Contact","Efna3  - Epha7"
"EFNA4_EPHA1","EFNA4_EPHA1","EPHA","Efna4","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha1"
"EFNA4_EPHA2","EFNA4_EPHA2","EPHA","Efna4","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha2"
"EFNA4_EPHA3","EFNA4_EPHA3","EPHA","Efna4","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha3"
"EFNA4_EPHA4","EFNA4_EPHA4","EPHA","Efna4","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha4"
"EFNA4_EPHA7","EFNA4_EPHA7","EPHA","Efna4","Epha7","","","","","PMID: 15114347","Cell-Cell Contact","Efna4  - Epha7"
"EFNA5_EPHA1","EFNA5_EPHA1","EPHA","Efna5","Epha1","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha1"
