"interaction","cell1","cell2","p-value"
"WNT1_FZD10_LRP5","Eosinophil","Eosinophil","0"
"WNT1_FZD10_LRP5","ab T Cell","gd T cells","0.03"
"WNT1_FZD10_LRP5","B Cell","gd T cells","0.03"
"WNT1_FZD10_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD10_LRP5","gd T cells","gd T cells","0.03"
"WNT1_FZD10_LRP5","Innate Lymphocytes","gd T cells","0.03"
"WNT1_FZD10_LRP5","Macrophage","gd T cells","0.03"
"WNT1_FZD10_LRP5","Mast Cells","gd T cells","0.04"
"WNT1_FZD10_LRP5","Monocytes","gd T cells","0.03"
"WNT1_FZD10_LRP5","NK Cell","gd T cells","0.04"
"WNT1_FZD10_LRP5","Stromal Cells","gd T cells","0"
"WNT1_FZD10_LRP5","T Cell","gd T cells","0.03"
"WNT1_FZD10_LRP5","Eosinophil","Granulocytes","0"
"WNT1_FZD10_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD10_LRP5","ab T Cell","Macrophage","0"
"WNT1_FZD10_LRP5","B Cell","Macrophage","0"
"WNT1_FZD10_LRP5","Dendritic cells","Macrophage","0.01"
"WNT1_FZD10_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD10_LRP5","gd T cells","Macrophage","0"
"WNT1_FZD10_LRP5","Granulocytes","Macrophage","0.01"
"WNT1_FZD10_LRP5","Innate Lymphocytes","Macrophage","0"
"WNT1_FZD10_LRP5","Macrophage","Macrophage","0"
"WNT1_FZD10_LRP5","Mast Cells","Macrophage","0"
"WNT1_FZD10_LRP5","Monocytes","Macrophage","0.01"
"WNT1_FZD10_LRP5","NK Cell","Macrophage","0"
"WNT1_FZD10_LRP5","Stem Cells","Macrophage","0"
"WNT1_FZD10_LRP5","Stromal Cells","Macrophage","0"
"WNT1_FZD10_LRP5","T Cell","Macrophage","0"
"WNT1_FZD10_LRP5","Eosinophil","Mast Cells","0"
"WNT1_FZD10_LRP5","Monocytes","Mast Cells","0.02"
"WNT1_FZD10_LRP5","Eosinophil","Monocytes","0"
"WNT1_FZD10_LRP5","Monocytes","Monocytes","0.02"
"WNT1_FZD10_LRP5","Stromal Cells","Monocytes","0.03"
"WNT1_FZD10_LRP5","Eosinophil","NK Cell","0"
"WNT1_FZD10_LRP5","ab T Cell","Stem Cells","0.03"
"WNT1_FZD10_LRP5","B Cell","Stem Cells","0.03"
"WNT1_FZD10_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD10_LRP5","gd T cells","Stem Cells","0.03"
"WNT1_FZD10_LRP5","Innate Lymphocytes","Stem Cells","0.03"
"WNT1_FZD10_LRP5","Macrophage","Stem Cells","0.03"
"WNT1_FZD10_LRP5","Mast Cells","Stem Cells","0.04"
"WNT1_FZD10_LRP5","Monocytes","Stem Cells","0.01"
"WNT1_FZD10_LRP5","NK Cell","Stem Cells","0.03"
"WNT1_FZD10_LRP5","Stem Cells","Stem Cells","0.04"
"WNT1_FZD10_LRP5","Stromal Cells","Stem Cells","0.01"
"WNT1_FZD10_LRP5","T Cell","Stem Cells","0.03"
"WNT1_FZD10_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD10_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD10_LRP5","Basophils","Stromal Cells","0"
"WNT1_FZD10_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD10_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD10_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD10_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD10_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD10_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD10_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD10_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD10_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD10_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD10_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD10_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD10_LRP5","Eosinophil","T Cell","0"
"WNT1_FZD2_LRP5","Eosinophil","ab T Cell","0"
"WNT1_FZD2_LRP5","Monocytes","ab T Cell","0.04"
"WNT1_FZD2_LRP5","Eosinophil","B Cell","0.04"
"WNT1_FZD2_LRP5","Eosinophil","Basophils","0.03"
"WNT1_FZD2_LRP5","ab T Cell","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","B Cell","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","Eosinophil","Dendritic cells","0"
"WNT1_FZD2_LRP5","gd T cells","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","Innate Lymphocytes","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","Macrophage","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","Monocytes","Dendritic cells","0.01"
"WNT1_FZD2_LRP5","NK Cell","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","Stromal Cells","Dendritic cells","0.02"
"WNT1_FZD2_LRP5","T Cell","Dendritic cells","0.03"
"WNT1_FZD2_LRP5","ab T Cell","Eosinophil","0.04"
"WNT1_FZD2_LRP5","B Cell","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Dendritic cells","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Eosinophil","Eosinophil","0"
"WNT1_FZD2_LRP5","gd T cells","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Innate Lymphocytes","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Macrophage","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Mast Cells","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Monocytes","Eosinophil","0.02"
"WNT1_FZD2_LRP5","NK Cell","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Stem Cells","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Stromal Cells","Eosinophil","0.02"
"WNT1_FZD2_LRP5","T Cell","Eosinophil","0.04"
"WNT1_FZD2_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD2_LRP5","Monocytes","gd T cells","0.02"
"WNT1_FZD2_LRP5","Stromal Cells","gd T cells","0.01"
"WNT1_FZD2_LRP5","Eosinophil","Granulocytes","0"
"WNT1_FZD2_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD2_LRP5","Monocytes","Innate Lymphocytes","0.04"
"WNT1_FZD2_LRP5","ab T Cell","Macrophage","0"
"WNT1_FZD2_LRP5","B Cell","Macrophage","0"
"WNT1_FZD2_LRP5","Dendritic cells","Macrophage","0.01"
"WNT1_FZD2_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD2_LRP5","gd T cells","Macrophage","0"
"WNT1_FZD2_LRP5","Granulocytes","Macrophage","0.01"
"WNT1_FZD2_LRP5","Innate Lymphocytes","Macrophage","0"
"WNT1_FZD2_LRP5","Macrophage","Macrophage","0"
"WNT1_FZD2_LRP5","Mast Cells","Macrophage","0"
"WNT1_FZD2_LRP5","Monocytes","Macrophage","0.01"
"WNT1_FZD2_LRP5","NK Cell","Macrophage","0"
"WNT1_FZD2_LRP5","Stem Cells","Macrophage","0"
"WNT1_FZD2_LRP5","Stromal Cells","Macrophage","0"
"WNT1_FZD2_LRP5","T Cell","Macrophage","0"
"WNT1_FZD2_LRP5","Eosinophil","Mast Cells","0"
"WNT1_FZD2_LRP5","Monocytes","Mast Cells","0.02"
"WNT1_FZD2_LRP5","Eosinophil","Monocytes","0"
"WNT1_FZD2_LRP5","Monocytes","Monocytes","0.01"
"WNT1_FZD2_LRP5","Stromal Cells","Monocytes","0.03"
"WNT1_FZD2_LRP5","Eosinophil","NK Cell","0"
"WNT1_FZD2_LRP5","ab T Cell","Stem Cells","0"
"WNT1_FZD2_LRP5","B Cell","Stem Cells","0"
"WNT1_FZD2_LRP5","Basophils","Stem Cells","0.04"
"WNT1_FZD2_LRP5","Dendritic cells","Stem Cells","0.02"
"WNT1_FZD2_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD2_LRP5","gd T cells","Stem Cells","0"
"WNT1_FZD2_LRP5","Granulocytes","Stem Cells","0.01"
"WNT1_FZD2_LRP5","Innate Lymphocytes","Stem Cells","0"
"WNT1_FZD2_LRP5","Macrophage","Stem Cells","0"
"WNT1_FZD2_LRP5","Mast Cells","Stem Cells","0"
"WNT1_FZD2_LRP5","Monocytes","Stem Cells","0"
"WNT1_FZD2_LRP5","NK Cell","Stem Cells","0"
"WNT1_FZD2_LRP5","Stem Cells","Stem Cells","0"
"WNT1_FZD2_LRP5","Stromal Cells","Stem Cells","0.01"
"WNT1_FZD2_LRP5","T Cell","Stem Cells","0"
"WNT1_FZD2_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD2_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD2_LRP5","Basophils","Stromal Cells","0"
"WNT1_FZD2_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD2_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD2_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD2_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD2_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD2_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD2_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD2_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD2_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD2_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD2_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD2_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD2_LRP5","Eosinophil","T Cell","0"
"WNT1_FZD3_LRP5","Eosinophil","ab T Cell","0"
"WNT1_FZD3_LRP5","Eosinophil","B Cell","0.03"
"WNT1_FZD3_LRP5","Eosinophil","Basophils","0"
"WNT1_FZD3_LRP5","Monocytes","Basophils","0.03"
"WNT1_FZD3_LRP5","Eosinophil","Dendritic cells","0"
"WNT1_FZD3_LRP5","Monocytes","Dendritic cells","0.02"
"WNT1_FZD3_LRP5","ab T Cell","Eosinophil","0.02"
"WNT1_FZD3_LRP5","B Cell","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Dendritic cells","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Eosinophil","Eosinophil","0"
"WNT1_FZD3_LRP5","gd T cells","Eosinophil","0.03"
"WNT1_FZD3_LRP5","Granulocytes","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Innate Lymphocytes","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Macrophage","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Mast Cells","Eosinophil","0.03"
"WNT1_FZD3_LRP5","Monocytes","Eosinophil","0.01"
"WNT1_FZD3_LRP5","NK Cell","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Stem Cells","Eosinophil","0.03"
"WNT1_FZD3_LRP5","Stromal Cells","Eosinophil","0.03"
"WNT1_FZD3_LRP5","T Cell","Eosinophil","0.02"
"WNT1_FZD3_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD3_LRP5","Monocytes","gd T cells","0.01"
"WNT1_FZD3_LRP5","Stromal Cells","gd T cells","0.02"
"WNT1_FZD3_LRP5","Eosinophil","Granulocytes","0.02"
"WNT1_FZD3_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD3_LRP5","Monocytes","Innate Lymphocytes","0.02"
"WNT1_FZD3_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD3_LRP5","Monocytes","Macrophage","0.01"
"WNT1_FZD3_LRP5","Stromal Cells","Macrophage","0"
"WNT1_FZD3_LRP5","Eosinophil","Mast Cells","0"
"WNT1_FZD3_LRP5","Eosinophil","Monocytes","0"
"WNT1_FZD3_LRP5","Monocytes","Monocytes","0.02"
"WNT1_FZD3_LRP5","ab T Cell","Stem Cells","0"
"WNT1_FZD3_LRP5","B Cell","Stem Cells","0"
"WNT1_FZD3_LRP5","Basophils","Stem Cells","0"
"WNT1_FZD3_LRP5","Dendritic cells","Stem Cells","0"
"WNT1_FZD3_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD3_LRP5","gd T cells","Stem Cells","0"
"WNT1_FZD3_LRP5","Granulocytes","Stem Cells","0"
"WNT1_FZD3_LRP5","Innate Lymphocytes","Stem Cells","0"
"WNT1_FZD3_LRP5","Macrophage","Stem Cells","0"
"WNT1_FZD3_LRP5","Mast Cells","Stem Cells","0"
"WNT1_FZD3_LRP5","Monocytes","Stem Cells","0"
"WNT1_FZD3_LRP5","NK Cell","Stem Cells","0"
"WNT1_FZD3_LRP5","Stem Cells","Stem Cells","0"
"WNT1_FZD3_LRP5","Stromal Cells","Stem Cells","0"
"WNT1_FZD3_LRP5","T Cell","Stem Cells","0"
"WNT1_FZD3_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD3_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD3_LRP5","Basophils","Stromal Cells","0"
"WNT1_FZD3_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD3_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD3_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD3_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD3_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD3_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD3_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD3_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD3_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD3_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD3_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD3_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD3_LRP5","Eosinophil","T Cell","0"
"WNT1_FZD4_LRP5","Eosinophil","Basophils","0"
"WNT1_FZD4_LRP5","Monocytes","Basophils","0.02"
"WNT1_FZD4_LRP5","Eosinophil","Eosinophil","0.04"
"WNT1_FZD4_LRP5","Eosinophil","gd T cells","0.02"
"WNT1_FZD4_LRP5","Eosinophil","Granulocytes","0.03"
"WNT1_FZD4_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD4_LRP5","Monocytes","Innate Lymphocytes","0.04"
"WNT1_FZD4_LRP5","ab T Cell","Macrophage","0"
"WNT1_FZD4_LRP5","B Cell","Macrophage","0"
"WNT1_FZD4_LRP5","Basophils","Macrophage","0"
"WNT1_FZD4_LRP5","Dendritic cells","Macrophage","0"
"WNT1_FZD4_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD4_LRP5","gd T cells","Macrophage","0"
"WNT1_FZD4_LRP5","Granulocytes","Macrophage","0"
"WNT1_FZD4_LRP5","Innate Lymphocytes","Macrophage","0"
"WNT1_FZD4_LRP5","Macrophage","Macrophage","0"
"WNT1_FZD4_LRP5","Mast Cells","Macrophage","0"
"WNT1_FZD4_LRP5","Monocytes","Macrophage","0"
"WNT1_FZD4_LRP5","NK Cell","Macrophage","0"
"WNT1_FZD4_LRP5","Stem Cells","Macrophage","0"
"WNT1_FZD4_LRP5","Stromal Cells","Macrophage","0"
"WNT1_FZD4_LRP5","T Cell","Macrophage","0"
"WNT1_FZD4_LRP5","Eosinophil","Mast Cells","0"
"WNT1_FZD4_LRP5","Monocytes","Mast Cells","0.01"
"WNT1_FZD4_LRP5","Stromal Cells","Mast Cells","0.01"
"WNT1_FZD4_LRP5","ab T Cell","Monocytes","0.02"
"WNT1_FZD4_LRP5","B Cell","Monocytes","0.02"
"WNT1_FZD4_LRP5","Basophils","Monocytes","0.03"
"WNT1_FZD4_LRP5","Dendritic cells","Monocytes","0.03"
"WNT1_FZD4_LRP5","Eosinophil","Monocytes","0"
"WNT1_FZD4_LRP5","gd T cells","Monocytes","0.02"
"WNT1_FZD4_LRP5","Granulocytes","Monocytes","0.02"
"WNT1_FZD4_LRP5","Innate Lymphocytes","Monocytes","0.02"
"WNT1_FZD4_LRP5","Macrophage","Monocytes","0.02"
"WNT1_FZD4_LRP5","Mast Cells","Monocytes","0.02"
"WNT1_FZD4_LRP5","Monocytes","Monocytes","0"
"WNT1_FZD4_LRP5","NK Cell","Monocytes","0.02"
"WNT1_FZD4_LRP5","Stem Cells","Monocytes","0.03"
"WNT1_FZD4_LRP5","Stromal Cells","Monocytes","0.01"
"WNT1_FZD4_LRP5","T Cell","Monocytes","0.02"
"WNT1_FZD4_LRP5","ab T Cell","Stem Cells","0.04"
"WNT1_FZD4_LRP5","B Cell","Stem Cells","0.04"
"WNT1_FZD4_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD4_LRP5","gd T cells","Stem Cells","0.04"
"WNT1_FZD4_LRP5","Innate Lymphocytes","Stem Cells","0.04"
"WNT1_FZD4_LRP5","Macrophage","Stem Cells","0.04"
"WNT1_FZD4_LRP5","Mast Cells","Stem Cells","0.04"
"WNT1_FZD4_LRP5","Monocytes","Stem Cells","0"
"WNT1_FZD4_LRP5","Stromal Cells","Stem Cells","0.03"
"WNT1_FZD4_LRP5","T Cell","Stem Cells","0.04"
"WNT1_FZD4_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD4_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD4_LRP5","Basophils","Stromal Cells","0"
"WNT1_FZD4_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD4_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD4_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD4_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD4_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD4_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD4_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD4_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD4_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD4_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD4_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD4_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD5_LRP5","Eosinophil","ab T Cell","0"
"WNT1_FZD5_LRP5","Monocytes","ab T Cell","0.02"
"WNT1_FZD5_LRP5","Eosinophil","Dendritic cells","0"
"WNT1_FZD5_LRP5","Monocytes","Dendritic cells","0.01"
"WNT1_FZD5_LRP5","Eosinophil","Eosinophil","0"
"WNT1_FZD5_LRP5","Monocytes","Eosinophil","0.02"
"WNT1_FZD5_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD5_LRP5","Monocytes","gd T cells","0.01"
"WNT1_FZD5_LRP5","Stromal Cells","gd T cells","0.02"
"WNT1_FZD5_LRP5","Eosinophil","Granulocytes","0"
"WNT1_FZD5_LRP5","ab T Cell","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","B Cell","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Basophils","Innate Lymphocytes","0.03"
"WNT1_FZD5_LRP5","Dendritic cells","Innate Lymphocytes","0.01"
"WNT1_FZD5_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","gd T cells","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Granulocytes","Innate Lymphocytes","0.01"
"WNT1_FZD5_LRP5","Innate Lymphocytes","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Macrophage","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Mast Cells","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Monocytes","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","NK Cell","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Stem Cells","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","Stromal Cells","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","T Cell","Innate Lymphocytes","0"
"WNT1_FZD5_LRP5","ab T Cell","Macrophage","0.02"
"WNT1_FZD5_LRP5","B Cell","Macrophage","0.02"
"WNT1_FZD5_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD5_LRP5","gd T cells","Macrophage","0.03"
"WNT1_FZD5_LRP5","Innate Lymphocytes","Macrophage","0.02"
"WNT1_FZD5_LRP5","Macrophage","Macrophage","0.02"
"WNT1_FZD5_LRP5","Mast Cells","Macrophage","0.03"
"WNT1_FZD5_LRP5","Monocytes","Macrophage","0.01"
"WNT1_FZD5_LRP5","NK Cell","Macrophage","0.04"
"WNT1_FZD5_LRP5","Stem Cells","Macrophage","0.03"
"WNT1_FZD5_LRP5","Stromal Cells","Macrophage","0"
"WNT1_FZD5_LRP5","T Cell","Macrophage","0.03"
"WNT1_FZD5_LRP5","Eosinophil","Mast Cells","0.01"
"WNT1_FZD5_LRP5","Eosinophil","Monocytes","0"
"WNT1_FZD5_LRP5","Monocytes","Monocytes","0.01"
"WNT1_FZD5_LRP5","Stromal Cells","Monocytes","0.04"
"WNT1_FZD5_LRP5","Eosinophil","NK Cell","0"
"WNT1_FZD5_LRP5","Monocytes","NK Cell","0"
"WNT1_FZD5_LRP5","Stromal Cells","NK Cell","0.02"
"WNT1_FZD5_LRP5","ab T Cell","Stem Cells","0.03"
"WNT1_FZD5_LRP5","B Cell","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD5_LRP5","gd T cells","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Innate Lymphocytes","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Macrophage","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Mast Cells","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Monocytes","Stem Cells","0.01"
"WNT1_FZD5_LRP5","NK Cell","Stem Cells","0.03"
"WNT1_FZD5_LRP5","Stem Cells","Stem Cells","0.04"
"WNT1_FZD5_LRP5","Stromal Cells","Stem Cells","0.01"
"WNT1_FZD5_LRP5","T Cell","Stem Cells","0.03"
"WNT1_FZD5_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD5_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD5_LRP5","Basophils","Stromal Cells","0.03"
"WNT1_FZD5_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD5_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD5_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD5_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD5_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD5_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD5_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD5_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD5_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD5_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD5_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD5_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD5_LRP5","Eosinophil","T Cell","0"
"WNT1_FZD6_LRP5","Eosinophil","ab T Cell","0"
"WNT1_FZD6_LRP5","Eosinophil","Dendritic cells","0.02"
"WNT1_FZD6_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD6_LRP5","Monocytes","gd T cells","0.02"
"WNT1_FZD6_LRP5","Eosinophil","Innate Lymphocytes","0"
"WNT1_FZD6_LRP5","Monocytes","Innate Lymphocytes","0.01"
"WNT1_FZD6_LRP5","Eosinophil","Macrophage","0"
"WNT1_FZD6_LRP5","ab T Cell","Mast Cells","0"
"WNT1_FZD6_LRP5","B Cell","Mast Cells","0"
"WNT1_FZD6_LRP5","Basophils","Mast Cells","0.01"
"WNT1_FZD6_LRP5","Dendritic cells","Mast Cells","0"
"WNT1_FZD6_LRP5","Eosinophil","Mast Cells","0"
"WNT1_FZD6_LRP5","gd T cells","Mast Cells","0"
"WNT1_FZD6_LRP5","Granulocytes","Mast Cells","0"
"WNT1_FZD6_LRP5","Innate Lymphocytes","Mast Cells","0"
"WNT1_FZD6_LRP5","Macrophage","Mast Cells","0"
"WNT1_FZD6_LRP5","Mast Cells","Mast Cells","0"
"WNT1_FZD6_LRP5","Monocytes","Mast Cells","0"
"WNT1_FZD6_LRP5","NK Cell","Mast Cells","0"
"WNT1_FZD6_LRP5","Stem Cells","Mast Cells","0"
"WNT1_FZD6_LRP5","Stromal Cells","Mast Cells","0"
"WNT1_FZD6_LRP5","T Cell","Mast Cells","0"
"WNT1_FZD6_LRP5","ab T Cell","Stem Cells","0"
"WNT1_FZD6_LRP5","B Cell","Stem Cells","0"
"WNT1_FZD6_LRP5","Basophils","Stem Cells","0"
"WNT1_FZD6_LRP5","Dendritic cells","Stem Cells","0"
"WNT1_FZD6_LRP5","Eosinophil","Stem Cells","0"
"WNT1_FZD6_LRP5","gd T cells","Stem Cells","0"
"WNT1_FZD6_LRP5","Granulocytes","Stem Cells","0"
"WNT1_FZD6_LRP5","Innate Lymphocytes","Stem Cells","0"
"WNT1_FZD6_LRP5","Macrophage","Stem Cells","0"
"WNT1_FZD6_LRP5","Mast Cells","Stem Cells","0"
"WNT1_FZD6_LRP5","Monocytes","Stem Cells","0"
"WNT1_FZD6_LRP5","NK Cell","Stem Cells","0"
"WNT1_FZD6_LRP5","Stem Cells","Stem Cells","0"
"WNT1_FZD6_LRP5","Stromal Cells","Stem Cells","0"
"WNT1_FZD6_LRP5","T Cell","Stem Cells","0"
"WNT1_FZD6_LRP5","ab T Cell","Stromal Cells","0"
"WNT1_FZD6_LRP5","B Cell","Stromal Cells","0"
"WNT1_FZD6_LRP5","Basophils","Stromal Cells","0"
"WNT1_FZD6_LRP5","Dendritic cells","Stromal Cells","0"
"WNT1_FZD6_LRP5","Eosinophil","Stromal Cells","0"
"WNT1_FZD6_LRP5","gd T cells","Stromal Cells","0"
"WNT1_FZD6_LRP5","Granulocytes","Stromal Cells","0"
"WNT1_FZD6_LRP5","Innate Lymphocytes","Stromal Cells","0"
"WNT1_FZD6_LRP5","Macrophage","Stromal Cells","0"
"WNT1_FZD6_LRP5","Mast Cells","Stromal Cells","0"
"WNT1_FZD6_LRP5","Monocytes","Stromal Cells","0"
"WNT1_FZD6_LRP5","NK Cell","Stromal Cells","0"
"WNT1_FZD6_LRP5","Stem Cells","Stromal Cells","0"
"WNT1_FZD6_LRP5","Stromal Cells","Stromal Cells","0"
"WNT1_FZD6_LRP5","T Cell","Stromal Cells","0"
"WNT1_FZD7_LRP5","Eosinophil","Basophils","0.03"
"WNT1_FZD7_LRP5","ab T Cell","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","B Cell","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Eosinophil","Dendritic cells","0"
"WNT1_FZD7_LRP5","gd T cells","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Innate Lymphocytes","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Macrophage","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Mast Cells","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Monocytes","Dendritic cells","0"
"WNT1_FZD7_LRP5","Stem Cells","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Stromal Cells","Dendritic cells","0.01"
"WNT1_FZD7_LRP5","T Cell","Dendritic cells","0.04"
"WNT1_FZD7_LRP5","Eosinophil","Eosinophil","0"
"WNT1_FZD7_LRP5","Monocytes","Eosinophil","0.04"
"WNT1_FZD7_LRP5","Eosinophil","gd T cells","0"
"WNT1_FZD7_LRP5","Eosinophil","Granulocytes","0.02"
